INSPEED	ENDANGLE	TOTALTICKS	DRIFTTICKS	OUTSPEED	OUTOFFSETX	OUTOFFSETY
2150	3.204869377609116	157	90	191.52059936523438	-690.4599609375	1671.5198974609375
2150	3.4328572630842746	138	95	-200.87066650390625	-596.739990234375	1714.9898681640625
2150	3.4475259661634983	135	100	-438.7814636230469	-582.6199951171875	1745.2799072265625
2150	3.456058728690964	133	105	-633.97509765625	-578.0199584960938	1766.7698974609375
2150	3.4848208308180393	133	110	-771.6856689453125	-581.3499755859375	1789.2698974609375
2150	3.4972844004591526	133	115	-871.1712646484375	-584.6900024414062	1803.239990234375
2150	3.5009276747664035	133	120	-1003.1519775390625	-589.260009765625	1817.8099365234375
2150	3.5206776738127292	134	125	-1083.5740966796875	-596.3200073242188	1832.7899169921875
2150	3.512624251838547	134	130	-1165.096435546875	-598.0399780273438	1836.419921875
2200	0.40180711348983245	39	15	2122.781005859375	-100.12999725341797	712.449951171875
2200	0.7143556316706796	59	20	1975.4012451171875	-261.8500061035156	999.929931640625
2200	1.1170255382868906	77	25	1650.6461181640625	-422.5099792480469	1157.39990234375
2200	1.3220996101710458	83	30	1432.822265625	-455.72998046875	1176.2899169921875
2200	1.535610600313868	90	35	1246.639404296875	-485.7799987792969	1197.64990234375
2200	1.7471082091291965	96	40	1043.5711669921875	-490.239990234375	1221.8699951171875
2200	1.9590852141340793	102	45	838.136962890625	-484.8899841308594	1258.3499755859375
2200	2.1691446185072483	108	50	637.0215454101562	-476.8399963378906	1310.5198974609375
2200	2.3852443575819553	115	55	450.42718505859375	-477.67999267578125	1377.699951171875
2200	2.625599849220139	125	60	296.119140625	-498.3199768066406	1459.2799072265625
2200	2.841507661338669	138	65	197.35772705078125	-546.6099853515625	1556.389892578125
2200	2.5830318808516086	141	70	263.7374267578125	-579.8800048828125	1629.699951171875
2200	2.6043159842451633	145	75	263.9571228027344	-618.97998046875	1685.199951171875
2200	2.6283802866896213	149	80	278.16839599609375	-661.47998046875	1724.5699462890625
2200	2.851382720466477	155	85	258.50469970703125	-711.5899658203125	1730.199951171875
2200	3.2061157107313694	158	90	194.2234344482422	-701.0999755859375	1718.349853515625
2200	3.415791738029343	138	95	-221.63616943359375	-603.2799682617188	1762.389892578125
2200	3.4329531073530735	135	100	-462.7995910644531	-589.1199951171875	1792.39990234375
2200	3.44215701818071	133	105	-660.0551147460938	-584.4599609375	1813.7099609375
2200	3.4707274317701877	133	110	-799.3232421875	-587.7699584960938	1836.4599609375
2200	3.4846291422804416	133	115	-923.6156616210938	-591.8800048828125	1853.5899658203125
2200	3.486163127418381	133	120	-1033.2637939453125	-595.5899658203125	1865.389892578125
2200	3.505529630180222	134	125	-1114.94189453125	-602.6599731445312	1880.760009765625
2200	3.5224033474882663	135	130	-1184.120849609375	-608.969970703125	1893.22998046875
2250	0.39921848376723723	39	15	2172.16455078125	-101.45999908447266	729.0599975585938
2250	0.7110001285884042	59	20	2022.60791015625	-265.8999938964844	1024.02001953125
2250	1.1129988869044443	77	25	1692.7913818359375	-430.2699890136719	1186.469970703125
2250	1.3220996101710458	84	30	1470.6229248046875	-476.16998291015625	1210.280029296875
2250	1.5315839489314218	90	35	1271.5950927734375	-494.3799743652344	1227.8399658203125
2250	1.7437527060469211	96	40	1062.33349609375	-498.5899963378906	1252.550048828125
2250	1.9567842364271701	102	45	850.545654296875	-492.78997802734375	1289.780029296875
2250	2.1685695528944553	108	50	642.187255859375	-483.7099914550781	1343.3699951171875
2250	2.3924348235090793	116	55	458.6504211425781	-487.6099853515625	1410.56005859375
2250	2.6257915377577365	125	60	290.2033996582031	-504.8799743652344	1497.0400390625
2250	2.847931253906113	139	65	198.63153076171875	-555.0499877929688	1596.1199951171875
2250	2.5892636656721653	141	70	253.24923706054688	-587.2899780273438	1672.719970703125
2250	2.6054663538893283	146	75	266.797119140625	-628.75	1729.22998046875
2250	2.6280925154646457	150	80	275.86798095703125	-671.2699584960938	1773.429931640625
2250	2.952241885658127	156	85	241.9520263671875	-714.4199829101562	1762.77001953125
2250	3.2785004258116306	156	90	155.15139770507812	-683.1099853515625	1765.929931640625
2250	3.396808731551987	138	95	-240.89427185058594	-610.6699829101562	1810.159912109375
2250	3.4163669228514255	135	100	-485.26666259765625	-595.9500122070312	1839.8499755859375
2250	3.4465671658476413	134	105	-665.100341796875	-593.8099975585938	1865.969970703125
2250	3.455099928375107	133	110	-825.89404296875	-594.3200073242188	1883.97998046875
2250	3.4685222983320774	133	115	-951.527099609375	-598.3900146484375	1901.3299560546875
2250	3.4954628825148166	134	120	-1047.0865478515625	-606.0700073242188	1921.1099853515625
2250	3.488655793662888	134	125	-1145.393310546875	-609.1099853515625	1929.06005859375
2250	3.505241978164536	135	130	-1215.9156494140625	-615.4500122070312	1941.93994140625
2300	0.39998547633620696	40	15	2221.23681640625	-108.68000030517578	763.219970703125
2300	0.7064940174433847	59	20	2070.685791015625	-269.6600036621094	1048.449951171875
2300	1.1069587906214853	77	25	1736.8955078125	-437.739990234375	1216.2799072265625
2300	1.3155802925440927	84	30	1511.7261962890625	-485.30999755859375	1241.10986328125
2300	1.5249685486170907	90	35	1299.2696533203125	-503.1099853515625	1258.89990234375
2300	1.7374250769575657	96	40	1084.3690185546875	-507.2200012207031	1283.9898681640625
2300	1.9512235999067844	102	45	866.2945556640625	-500.8799743652344	1321.8199462890625
2300	2.171062219138962	109	50	658.1820678710938	-496.28997802734375	1374.3299560546875
2300	2.3886957049330295	116	55	462.36553955078125	-494.4100036621094	1445.3299560546875
2300	2.622627723213059	125	60	288.245849609375	-511.2699890136719	1534.199951171875
2300	2.844575631614548	139	65	191.9403839111328	-561.6199951171875	1636.6298828125
2300	2.588113296028	142	70	259.106201171875	-596.219970703125	1714.449951171875
2300	2.5793886065443576	146	75	271.2366943359375	-635.3399658203125	1774.2899169921875
2300	2.6419942259748996	150	80	272.9990234375	-681.2799682617188	1813.239990234375
2300	2.8892527699431003	156	85	246.67430114746094	-728.5499877929688	1819.139892578125
2300	3.221455562110764	157	90	167.44998168945312	-702.489990234375	1815.909912109375
2300	3.37494944333635	138	95	-257.5657958984375	-618.6699829101562	1858.1298828125
2300	3.397192227836472	135	100	-505.4476013183594	-603.1400146484375	1887.449951171875
2300	3.4282553076704563	134	105	-687.8713989257812	-600.6099853515625	1913.619873046875
2300	3.459126698966843	134	110	-832.30224609375	-604.0899658203125	1937.93994140625
2300	3.4745623946150364	134	115	-961.1007690429688	-608.5299682617188	1956.449951171875
2300	3.476767408843857	134	120	-1074.89404296875	-612.5499877929688	1969.47998046875
2300	3.4958463787993015	135	125	-1160.202392578125	-619.8299560546875	1986.31982421875
2300	3.486163127418381	135	130	-1246.5462646484375	-621.8599853515625	1990.809814453125
2300	3.5059131264647068	136	135	-1309.3475341796875	-627.3200073242188	2001.7999267578125
